i,j,sim
62,78,0.5527169269676794
62,79,0.3463792739915834
62,80,0.6671131056329302
62,81,0.6671131056329302
62,82,0.6042666666135651
92,107,0.39086663914095443
92,108,0.3027701102605367
92,109,0.9436328471193234
92,110,0.7897911991580087
92,111,0.3489437514145852
92,112,1.0
92,113,0.4581610921751733
92,114,0.5599260940946031
62,83,0.34123126390156044
62,84,0.6671131056329302
62,85,0.4669723754527457
62,86,0.6005852567418376
62,87,0.5527169269676794
62,88,0.6461628964447069
62,89,0.5527169269676794
62,90,0.3697187872291109
62,91,0.5137864592480791
62,92,0.6671131056329302
62,93,0.45148094397582544
62,94,0.5457995761182602
62,95,0.7028621926989858
62,96,0.4208378334623849
62,97,0.5527169269676794
62,98,0.6671131056329302
62,99,0.3998254852154389
62,100,0.39343640817153436
62,101,0.7475129674980436
62,102,0.7028621926989858
62,103,0.35558794709577146
62,104,0.39976056882788036
62,105,0.5133268781491369
62,106,0.3508108889616053
62,107,0.5653110789360212
62,108,0.3419476590215616
62,109,0.7028621926989858
62,110,0.5709429411045697
62,111,0.3730614049215488
62,112,0.6671131056329302
18,130,0.29857469928907865
18,131,0.34477320782816206
18,132,0.6534364467394685
38,61,0.5387582582124676
38,62,0.4109098659973116
38,63,0.9501241751805989
38,64,1.0
38,65,0.3326995896607041
38,66,0.6145539436365737
38,67,0.3489437514145852
38,68,0.3526399494444199
38,69,0.291096957653616
38,70,0.3489437514145852
38,71,0.2630293384190696
38,72,0.27758626697449135
38,73,0.5334703791071483
38,74,0.40015409037094374
38,75,0.9090597891783143
38,76,0.28338730869268886
38,77,0.5305776782336333
38,78,0.291096957653616
38,79,0.9112803496330812
38,80,0.3489437514145852
38,81,0.3489437514145852
38,82,0.2878189236627107
38,83,0.8175394099024414
38,84,0.3489437514145852
38,85,0.9123378231692196
38,86,0.36795373891802907
38,87,0.291096957653616
38,88,0.3326995896607041
38,89,0.291096957653616
38,90,0.291096957653616
38,91,0.2553196894581425
38,92,0.3489437514145852
38,93,0.2508880744881206
38,94,0.3429322463489235
38,95,0.33517101318091075
38,96,0.3034931488020608
38,97,0.291096957653616
38,98,0.3489437514145852
38,99,0.8421912093253242
38,100,0.9123378231692196
18,133,0.43909911444129457
18,134,0.48647180395055595
18,135,0.365287172259089
18,136,0.34920482279818393
18,137,0.365287172259089
18,138,0.5251925708541767
18,139,0.34920482279818393
18,140,0.4393808113223695
18,141,0.46305437319765946
38,101,0.4840189814159246
38,102,0.33517101318091075
38,103,0.6195575583851065
38,104,0.4074940461856481
38,105,0.6282687923739265
38,106,0.6029448525322954
38,107,0.2674609533890915
38,108,0.9080023156421759
38,109,0.33517101318091075
0,46,0.4454232750976407
62,113,0.35011069532480676
62,114,0.4437712950148983
62,115,0.513786459248079
62,116,0.6671131056329302
62,117,0.6042666666135651
62,118,0.6042666666135651
62,119,0.2674609533890915
62,120,0.37055163592411927
62,121,0.2751706023500186
62,122,0.5527169269676794
62,123,0.4372783955087168
62,124,0.5527169269676794
62,125,0.5527169269676794
62,126,0.5527169269676794
62,127,0.513786459248079
62,128,0.513786459248079
62,129,0.6042666666135651
62,130,0.4216656416236796
62,131,0.6042666666135651
62,132,0.5527169269676794
62,133,0.6671131056329302
62,134,0.35039763195049894
62,135,0.7475129674980436
62,136,0.6799570000951972
62,137,0.385801136690016
62,138,0.46649410586453627
62,139,0.5527169269676794
62,140,0.6673948025140051
62,141,0.48600445399766906
62,142,0.6090953963322698
62,143,0.6461628964447069
62,144,0.6042666666135651
62,145,0.5946143585132615
62,146,0.29857469928907865
62,147,0.6042666666135651
62,148,0.7028621926989858
62,149,0.5527169269676794
62,150,0.6671131056329302
62,151,0.3419476590215616
62,152,0.44906450035967205
0,47,0.3536364377682058
0,48,0.5814901491052552
0,49,0.3536364377682058
0,50,0.5233000251678525
0,51,0.6218882259243137
0,52,0.6471122860831224
0,53,0.3536364377682058
0,54,0.28338730869268886
0,55,0.5814901491052552
0,56,0.6578680617094904
0,57,0.29552857262363785
0,58,0.4974594869023884
62,153,0.31260850890635183
62,154,0.6042666666135651
62,155,0.6042666666135651
62,156,0.30628434825000583
62,157,0.30628434825000583
62,158,0.6671131056329302
62,159,0.6671131056329302
62,160,0.4216656416236796
62,161,0.39136313424371183
62,162,0.3101175180015733
62,163,0.5985394254622929
62,164,0.7645795089350587
62,165,0.6671131056329302
63,64,0.9501241751805989
63,65,0.3326995896607041
63,66,0.6145539436365737
63,67,0.3489437514145852
63,68,0.3526399494444199
63,69,0.291096957653616
63,70,0.3489437514145852
63,71,0.2630293384190696
63,72,0.27758626697449135
63,73,0.5049772694439061
63,74,0.40015409037094374
63,75,0.8591839643589132
63,76,0.28338730869268886
63,77,0.5092629101674966
63,78,0.291096957653616
0,59,0.34920482279818393
0,60,0.5707343734788872
0,61,0.2630293384190696
0,62,0.3697187872291109
0,63,0.291096957653616
0,64,0.291096957653616
0,65,0.2630293384190696
0,66,0.5233000251678525
0,67,0.4454232750976407
0,68,0.5131589443497809
0,69,0.6578680617094904
38,110,0.291096957653616
38,111,0.6098994752296096
38,112,0.3489437514145852
38,113,0.5329572164942701
38,114,0.2450870327699231
38,115,0.2553196894581425
38,116,0.3489437514145852
38,117,0.2878189236627107
38,118,0.2878189236627107
38,119,0.22462171939348435
38,120,0.2630293384190696
38,121,0.5420362922033728
38,122,0.291096957653616
38,123,0.3902896102021619
92,115,0.6319897981714158
92,116,1.0
92,117,0.7757419202603109
92,118,0.7757419202603109
92,119,0.3046626559468609
92,120,0.5187341171178981
