i,j,sim
9,13,0.8078182591855185
24,48,0.3507377620351808
16,20,0.5904420724930219
3,10,0.4568708111813621
37,46,0.5086929695959588
9,14,0.5827401744620722
24,49,0.8094191959384235
16,21,0.40733903983519937
3,11,0.406678894348239
37,47,0.6238621812360657
9,15,0.4519158576523295
24,50,0.33222687246761684
16,22,0.9587622589372822
3,12,0.43545500491923744
37,48,0.5381280607651251
9,16,0.7700764480026323
24,51,0.4329117882615433
16,23,0.4160859804195731
3,13,1.0
37,49,0.6111269212722051
9,17,0.4120146069840306
24,52,0.28978406772095433
16,24,0.35612153392280044
3,14,0.7144138211883262
37,50,0.5256278405915893
9,18,0.5161145447343387
24,53,0.32813796380224425
16,25,0.6479418621846595
3,15,0.5497216312341526
37,51,0.741116657330384
9,19,0.5207523553019521
25,26,0.37664531795794387
16,26,0.4796967546960751
3,16,0.944227600147854
37,52,0.4790764527421139
9,20,0.5052849886647579
25,27,0.4230923433928815
16,27,0.7636852304651358
3,17,0.4943685853403812
37,53,0.5231131165145224
9,21,0.3309645822908144
25,28,0.4211687487660934
16,28,0.5653677227346363
3,18,0.629382083256985
38,39,0.6185190774845788
38,40,0.3217174369553771
25,29,0.4646837215713156
16,29,0.8443418706896242
3,19,0.4692415888221423
9,22,0.7700764480026323
38,41,0.3839121005595536
25,30,0.4646837215713156
16,30,0.8635165881331286
3,20,0.6164995949915978
9,23,0.5205563353514053
38,42,0.5284182284558275
25,31,0.7136528814981178
16,31,0.4210465067037138
3,21,0.39164323615410457
9,24,0.286901561997285
38,43,0.7459719162543574
25,32,0.7845189392880696
16,32,0.5483630796749086
3,22,0.944227600147854
9,25,0.5768154622044306
38,44,0.3753834228217484
25,33,0.3860523698964635
16,33,0.42775200989094053
3,23,0.3972479109809679
9,26,0.37395680866220354
38,45,0.3404920743528326
25,34,0.592725816039984
16,34,0.6689821830054435
3,24,0.34060941976585474
9,27,0.5975565993467613
38,46,0.35467380189871706
25,35,0.30529750216927243
16,35,0.3707850670263634
3,25,0.7104154537575127
9,28,0.41357474951207096
38,47,0.6395008765775272
25,36,0.3021243698537929
16,36,0.39850451858616054
3,26,0.4501341139588192
9,29,0.6349695487866368
38,48,0.37734888570176783
25,37,0.5118723581060958
16,37,0.5516481232631203
3,27,0.73259567048593
9,30,0.6349695487866369
38,49,0.41239047101488346
25,38,0.5217427608108671
16,38,0.5265377676476268
3,28,0.49622370992703413
9,31,0.3562857933721153
38,50,0.36862239104037237
25,39,0.5019586494427495
16,39,0.6268553030411237
3,29,0.7741870486643642
9,32,0.432773282437615
38,51,0.6557272147114719
25,40,0.22455533584065063
16,40,0.2825790722586252
3,30,0.7741870486643642
9,33,0.5085966364753783
38,52,0.9010558006153339
25,41,0.448451836362361
16,41,0.5518698921568752
3,31,0.42072975653986244
9,34,0.5213108737302053
38,53,0.8407583331528774
25,42,0.5573456453435157
16,42,0.6606170984706857
3,32,0.5280093556268004
9,35,0.2999576208251271
39,40,0.42184270039307104
25,43,0.5989981907782023
16,43,0.8258436597100238
3,33,0.4101264329061563
9,36,0.30850892074980524
39,41,0.642402435508559
25,44,0.4338474841001235
16,44,0.5521579529050797
3,34,0.6318177511220018
9,37,0.4657535149661507
39,42,0.805677747532519
25,45,0.4418722395320862
16,45,0.6519417821958152
3,35,0.3566161825872186
9,38,0.4672493091128669
39,43,0.5661332620742925
25,46,0.4119155626357309
16,46,0.5133058629394489
3,36,0.37622995982860313
9,39,0.4870539133917552
39,44,0.6500953322046976
25,47,0.4190625196373081
16,47,0.41201215793135854
3,37,0.5595547487523229
9,40,0.22839048634729073
39,45,0.5356055176026712
25,48,0.44079715816403886
16,48,0.5421874584677568
3,38,0.5634248462157834
9,41,0.4375207821787137
39,46,0.5939253342847273
25,49,0.4653672710786909
16,49,0.5031585823020601
3,39,0.5896908711576819
9,42,0.5245433844313275
39,47,0.4985912897525392
25,50,0.43163676738110407
16,50,0.524191550264821
3,40,0.2694814235343883
9,43,0.689527092138295
39,48,0.6319230604576791
25,51,0.7576418539408163
16,51,0.7824713068845415
3,41,0.5200645050186242
9,44,0.4250580602177295
39,49,0.6016232745340209
25,52,0.5475077373416415
16,52,0.5832875868741525
16,53,0.6322312582806096
9,45,0.8471598582912288
39,50,0.5946226310398971
25,53,0.5952194715647613
3,42,0.6354412720454181
17,18,0.4401188080041826
9,46,0.40452925696263986
39,51,0.7192628361685438
26,27,0.4695233217008792
3,43,0.8506692450252623
17,19,0.47832518383312966
9,47,0.33724517466269444
39,52,0.5845368977522972
26,28,0.7285632581323913
3,44,0.5197035784704439
17,20,0.43439080535766494
9,48,0.4272400946192094
39,53,0.6445431115600833
26,29,0.6148332702850724
3,45,0.6347093394257002
17,21,0.6478152570076819
9,49,0.39697596239674315
40,41,0.2865399429146848
26,30,0.5097842776246535
3,46,0.4835282312919941
17,22,0.6241370434948517
9,50,0.6124036505258375
40,42,0.3743441499472807
26,31,0.3436547597318719
3,47,0.39777163649444336
17,23,0.38547032893905825
9,51,0.6696508540849736
40,43,0.24744101651919956
26,32,0.45459476529033715
3,48,0.5124098268203021
