i,j,sim
2,45,0.09343751279105278
2,46,0.09040083476667365
2,47,0.08382357556384887
2,48,0.08435699474133505
2,49,0.10421750945345243
3,4,0.5631973037546727
3,5,0.6397781746670437
3,6,0.8390120793414438
3,7,0.6208489680699099
3,8,0.5631973037546727
3,9,0.6397781746670437
3,10,0.5631973037546727
3,11,0.5631973037546727
3,12,0.5631973037546727
3,13,0.6397781746670437
3,14,0.5631973037546727
18,36,0.0984015943968024
18,37,0.08054813595891441
18,38,0.15368842587389148
18,39,0.08420972921485881
18,40,0.09034186997618646
18,41,0.08903742232545608
18,42,0.09008956207635777
18,43,0.08054813595891441
18,44,0.08522344452840117
18,45,0.08807711108701699
3,15,0.7938688014529103
3,16,0.3340926051848335
3,17,0.5631973037546727
3,18,0.7770529122202772
3,19,0.32384693157031663
3,20,0.27619017222970677
3,21,0.5631973037546727
3,22,0.5631973037546727
3,23,0.5631973037546727
3,24,0.08819310695646093
3,25,0.08225459251911706
3,26,0.08152754701764708
3,27,0.07009339294593277
3,28,0.07009339294593277
3,29,0.07954865477824066
3,30,0.07954865477824066
3,31,0.08206096619513328
3,32,0.07515711919806853
3,33,0.25321498448061625
3,34,0.11785095781936891
18,46,0.08522344452840117
18,47,0.10942908622127623
18,48,0.0799335408632997
18,49,0.09755727902780723
19,20,0.19720833918795383
19,21,0.3594889274498923
19,22,0.3594889274498923
19,23,0.3594889274498923
19,24,0.10103196261213963
19,25,0.12207643575987384
19,26,0.09226225634807148
19,27,0.07798656692175648
19,28,0.07798656692175648
19,29,0.09010633895319745
19,30,0.09010633895319745
19,31,0.09297808350711664
19,32,0.08435699474133505
19,33,0.1121894836565514
19,34,0.12547801391136748
19,35,0.10392252739483987
19,36,0.10421750945345243
19,37,0.08445822680476553
19,38,0.11072781606521578
19,39,0.08837679648060992
19,40,0.0951528211307717
19,41,0.09368519382066867
19,42,0.09549684489475643
19,43,0.08445822680476553
19,44,0.08968500760762849
19,45,0.0925931974220576
19,46,0.08968500760762849
19,47,0.09093432009205979
19,48,0.08374239964572036
19,49,0.10320670023579467
20,21,0.44886861643137044
20,22,0.44886861643137044
20,23,0.44886861643137044
20,24,0.1049068745992919
20,25,0.0974223194234591
20,26,0.09677452999782782
20,27,0.0901531354237021
20,28,0.0901531354237021
6,14,0.7100488845501461
6,15,0.9667742586049777
6,16,0.41931901893110285
11,49,0.10421750945345243
12,13,0.9059931642485096
12,14,1.0
12,15,0.7655174806233216
12,16,0.5655450819344512
12,17,1.0
12,18,0.46661932013868973
12,19,0.3594889274498923
12,20,0.44886861643137044
12,21,1.0
12,22,1.0
12,23,1.0
12,24,0.10204277182979737
12,25,0.08320898046823416
12,26,0.09310657171706666
12,27,0.07851998609924268
12,28,0.07851998609924268
12,29,0.09082216611224264
12,30,0.09082216611224264
12,31,0.09382239887611182
12,32,0.08497158983694975
12,33,0.10408902124350243
12,34,0.10708344325776309
12,35,0.10493333661249761
12,36,0.10522831867111018
12,37,0.08507282190038024
12,38,0.08320898046823416
12,39,0.0890926236396551
12,40,0.09599713649976688
12,41,0.09452950918966385
